t_name	FPKM	H3K27ac	H3K27me3	H3K4me1	H3K4me3	H3K9ac
FBtr0347172	0.732617	-1.74225	-1.35286	7.144989999999999	1.04869	-0.0928441
FBtr0110781	0.0	-2.11243	0.29668	1.3230899999999999	3.41549	-0.07684780000000001
FBtr0303840	0.0	-2.87839	1.9704400000000002	2.94247	-0.583032	-0.0834038
FBtr0303841	0.0	-4.30633	2.4763900000000003	-3.7623900000000003	-0.364768	-0.0981072
FBtr0301150	0.0	-5.81241	-5.3958	-0.9977	-4.534619999999999	-0.107118
FBtr0082648	0.0	0.6288600000000001	7.9436100000000005	8.70842	-2.90771	-0.0921877
FBtr0082649	0.0	3.19904	-7.18403	6.33085	-2.14255	-0.12283
FBtr0113225	0.0	3.19904	-7.18403	6.33085	-2.14255	-0.12283
FBtr0346248	0.0	-1.43372	0.824261	-2.35628	-1.3930200000000001	-0.0697
FBtr0310613	0.0	-1.06776	-2.16693	2.4029599999999998	-1.60853	-0.08058910000000001
FBtr0335030	0.0	-1.06776	-2.16693	2.4029599999999998	-1.60853	-0.08058910000000001
FBtr0335032	0.0	-1.06776	-2.16693	2.4029599999999998	-1.60853	-0.08058910000000001
FBtr0300769	0.0	-5.29399	1.23404	-3.05085	-6.1368	-0.10684400000000001
FBtr0335028	0.0	0.689272	3.35689	0.14430199999999999	0.833509	-0.0563351
FBtr0335029	0.0	-3.5205900000000003	-0.6149819999999999	-2.0314099999999997	-7.96855	-0.132327
FBtr0335031	0.0	-3.5205900000000003	-0.6149819999999999	-2.0314099999999997	-7.96855	-0.132327
FBtr0335033	0.0	-3.5205900000000003	-0.6149819999999999	-2.0314099999999997	-7.96855	-0.132327
FBtr0082651	0.0	-5.89394	-2.12996	4.30281	-7.5628899999999994	-0.128179
FBtr0309980	0.0	-4.44632	-6.12225	-3.1722099999999998	-6.7116	-0.124122
FBtr0082668	44.662205	-1.51898	-1.6911	-0.9071809999999999	-1.2557200000000002	-0.096064
FBtr0082667	0.0	-0.8926950000000001	-6.254230000000001	9.11844	6.744280000000001	-0.09525189999999999
FBtr0082666	0.0	-2.25374	-6.3102599999999995	-4.01267	-1.12801	-0.0916167
FBtr0302563	0.0	0.128826	-5.52153	2.02124	-1.19846	-0.108216
FBtr0082665	54.974762	-6.8392100000000005	-8.10327	23.5222	-3.7580400000000003	-0.14419
FBtr0082664	0.0	8.68725	-14.261	7.90838	22.7528	-0.146761
FBtr0082652	77.41951800000001	8.68725	-14.261	7.90838	22.7297	-0.148277
FBtr0082663	0.0	-0.8674360000000001	-4.7893300000000005	3.9203300000000003	0.519782	-0.0954534
FBtr0113227	0.0	2.4495400000000003	-5.56626	-0.44715	3.4987699999999995	-0.0811137
FBtr0113228	0.0	2.4495400000000003	-5.56626	-0.44715	3.4987699999999995	-0.0811137
FBtr0113226	0.0	2.4495400000000003	-5.56626	-0.44715	3.4987699999999995	-0.0811137
FBtr0114499	0.0	1.88726	-3.7250199999999998	6.50484	5.06426	-0.09048139999999999
FBtr0114500	0.0	1.88726	-3.7250199999999998	6.50484	5.06426	-0.09048139999999999
FBtr0114501	0.0	1.88726	-3.7250199999999998	6.50484	5.06426	-0.09048139999999999
FBtr0082654	0.0	1.94008	-5.40937	-2.68574	7.47882	-0.0826553
FBtr0082655	63.925716	11.2666	-10.4652	11.288	7.89878	-0.117001
FBtr0082656	17.819975	2.0867	-8.09323	10.8975	7.0716	-0.0916962
FBtr0082662	0.0	-0.186746	-9.195310000000001	13.3261	6.7349	-0.11948900000000001
FBtr0330025	2.04323	1.68163	-6.780589999999999	2.90046	-0.327098	-0.0809635
FBtr0082661	0.0	1.68163	-6.780589999999999	2.90046	-0.327098	-0.0809635
FBtr0082660	36.147007	1.68163	-6.780589999999999	2.90046	-0.327098	-0.0809635
FBtr0337083	0.0	-0.5694739999999999	-0.630796	-2.6175599999999997	-1.01633	-0.05198730000000001
FBtr0082657	0.0	-9.13488	3.19849	-7.205139999999999	-8.6223	-0.140202
FBtr0302379	0.0	-3.48938	-0.0161253	-2.25671	-2.67098	-0.06812230000000001
FBtr0082658	0.0	0.191446	-1.15917	-2.8536	-1.25563	-0.0480768
FBtr0337086	0.0	2.27169	2.4842400000000002	-2.65936	-2.95149	-0.06587639999999999
FBtr0337085	0.0	0.63754	3.66854	-3.26206	-5.2729	-0.0821173
FBtr0337084	0.0	0.63754	3.66854	-3.26206	-5.2729	-0.0821173
FBtr0082689	0.0	-0.9704729999999999	1.34994	-2.75516	-0.47803999999999996	-0.05778200000000001
FBtr0337093	0.0	0.8691909999999999	-1.32415	-0.11925899999999999	1.46757	-0.0163637
FBtr0082688	0.0	-0.896907	-1.93743	-0.63576	1.79591	-0.0258618
FBtr0302367	0.0	-1.7762	0.413419	-1.82778	0.24089499999999997	-0.0333836
FBtr0346247	0.0	-2.98922	5.41896	-2.29105	0.353028	-0.059596
FBtr0337092	0.0	-3.4944300000000004	0.687654	-3.25109	-2.8279	-0.053872800000000005
FBtr0082686	0.0	-0.215763	-0.832376	-3.98306	-3.04914	-0.0822219
FBtr0082687	0.0	-0.215763	-0.832376	-3.98306	-3.04914	-0.0822219
FBtr0337090	0.0	-1.24274	3.3040599999999998	-4.53639	-3.1031400000000002	-0.0836267
FBtr0082683	0.0	-1.35656	3.27889	-4.53639	-3.4748300000000003	-0.0884799
FBtr0303313	0.0	-2.17277	-1.3001200000000002	-2.7296099999999996	0.7424970000000001	-0.041376199999999995
FBtr0082685	0.0	-3.17125	-0.468579	-4.22604	-1.93534	-0.0606813
FBtr0337087	0.0	0.317628	-2.32844	-2.33613	-3.65343	-0.07340419999999999
FBtr0082684	0.0	0.667955	-1.91425	-2.18926	-3.63752	-0.0736446
FBtr0337089	0.0	-2.88898	5.98695	-4.30084	-3.4247699999999996	-0.07092589999999999
FBtr0082730	118.318825	-0.487332	4.67205	5.80044	-3.50521	-0.07903439999999999
FBtr0344095	0.0	-0.487332	4.67205	5.80044	-3.50521	-0.07903439999999999
FBtr0082690	59.191788	6.2203599999999994	-2.01945	-3.43943	13.0627	-0.055445600000000005
FBtr0082691	0.0	-1.98133	-2.48433	5.46414	-1.8383599999999998	-0.0801539
FBtr0082731	0.0	-2.7036	-1.5532	-0.5211520000000001	-5.32369	-0.118966
FBtr0337088	0.0	-2.7036	-1.5532	-0.5211520000000001	-5.32369	-0.118966
FBtr0082727	0.0	-2.1478599999999997	2.78821	-2.3378200000000002	-0.315869	-0.06349529999999999
FBtr0331429	0.0	-2.1478599999999997	2.78821	-2.3378200000000002	-0.315869	-0.06349529999999999
FBtr0082726	0.0	-2.1478599999999997	2.78821	-2.3378200000000002	-0.315869	-0.06349529999999999
FBtr0301219	0.0	-2.1478599999999997	2.78821	-2.3378200000000002	-0.315869	-0.06349529999999999
FBtr0331428	0.0	-2.1478599999999997	2.78821	-2.3378200000000002	-0.315869	-0.06349529999999999
FBtr0300278	0.0	-3.1430599999999997	4.6498800000000005	9.92127	-2.72892	-0.101857
FBtr0334509	0.0	7.552980000000001	-4.6672400000000005	-3.65445	17.5731	-0.06609739999999999
FBtr0082693	172.997559	10.6608	-5.96951	-4.37944	23.7277	-0.0651931
FBtr0113403	108.61850700000001	10.9461	-1.49981	18.5884	14.9361	-0.095351
FBtr0113404	0.0	10.9461	-1.49981	18.5884	14.9361	-0.095351
FBtr0082724	0.407583	-2.8296099999999997	-8.581710000000001	23.4347	-3.25726	-0.177223
FBtr0082723	0.0	-1.98932	-0.9319879999999999	-3.5935099999999998	2.2483299999999997	-0.0793103
FBtr0331426	0.0	-1.98932	-0.9319879999999999	-3.5935099999999998	2.2483299999999997	-0.0793103
FBtr0331427	0.0	-1.98932	-0.9319879999999999	-3.5935099999999998	2.2483299999999997	-0.0793103
FBtr0082722	0.0	-2.31728	-1.21377	2.55707	1.48645	-0.0756293
FBtr0082695	25.075426	5.98145	-11.3458	27.1544	14.203	-0.12224700000000001
FBtr0082721	6.472507	-5.43366	-18.1848	43.0143	3.3454699999999997	-0.193037
FBtr0336814	6.472507	-5.43366	-18.1848	43.0143	3.3454699999999997	-0.193037
FBtr0336813	5.377276	-5.43366	-18.1848	43.0143	3.3454699999999997	-0.193037
FBtr0344448	5.377276	-5.43366	-18.1848	43.0143	3.3454699999999997	-0.193037
FBtr0306257	1.037706	5.33004	-20.4283	20.3375	16.1676	-0.18062
FBtr0334511	2.728376	5.33004	-20.4283	20.3375	16.1676	-0.18062
FBtr0306256	0.982245	5.33004	-20.4283	20.3375	16.1676	-0.18062
FBtr0334510	2.675913	5.33004	-20.4283	20.3375	16.1676	-0.18062
FBtr0334512	0.0	5.33004	-20.4283	20.3375	16.1676	-0.18062
FBtr0082719	29.765478	6.16744	-3.36473	13.6373	0.416441	7.42863
FBtr0082698	0.0	-5.06626	-10.0255	1.15415	0.062429599999999995	-0.11586800000000001
FBtr0082699	13.643208999999999	10.8278	-17.5712	-3.0195	12.8708	-0.13806500000000002
FBtr0082700	0.0	10.8278	-17.5712	-3.0195	12.8708	-0.13806500000000002
FBtr0334513	13.621291000000001	10.8278	-17.5712	-3.0195	12.8708	-0.13806500000000002
FBtr0100161	33.530735	10.8278	-17.5712	-3.0195	12.8708	-0.13806500000000002
FBtr0334515	13.284548999999998	10.8278	-17.5712	-3.0195	12.8708	-0.13806500000000002
FBtr0334516	59.93829	10.8278	-17.5712	-3.0195	12.8708	-0.13806500000000002
FBtr0334517	6.743130000000001	10.8278	-17.5712	-3.0195	12.8708	-0.13806500000000002
FBtr0082701	0.0	5.32561	-13.5858	5.20788	6.9955	0.178205
FBtr0082702	0.0	15.0658	-9.401689999999999	9.157580000000001	3.3130800000000002	-0.142541
FBtr0334514	0.0	15.0658	-9.401689999999999	9.157580000000001	3.3130800000000002	-0.142541
FBtr0082718	0.0	3.6116300000000003	-8.50061	-2.27947	4.763730000000001	-0.0812383
FBtr0082717	73.12683100000001	-1.0541200000000002	-9.7023	14.6333	-2.44465	-0.0993512
FBtr0113229	0.0	-3.53588	-3.3110699999999995	4.84679	1.26708	-0.0733617
FBtr0082703	2.127049	4.47047	-11.2451	1.82333	16.2664	-0.0932889
FBtr0082704	0.0	2.63233	-3.5546900000000003	-3.2315099999999997	4.6799800000000005	-0.10846900000000001
FBtr0082705	0.0	-2.19882	5.05676	-0.593773	-2.27468	-0.0784166
FBtr0082716	7.894372	-4.2420599999999995	2.90276	-0.11832999999999999	-3.2346	-0.0819693
FBtr0334520	0.0	-4.2420599999999995	2.90276	-0.11832999999999999	-3.2346	-0.0819693
FBtr0112833	0.0	-4.2420599999999995	2.90276	-0.11832999999999999	-3.2346	-0.0819693
FBtr0300071	0.0	-2.08608	2.51333	5.45627	-2.4026099999999997	-0.0839809
FBtr0344831	0.0	1.88505	2.3347	-0.0828062	-0.6259779999999999	-0.05028730000000001
FBtr0082707	0.0	-0.741019	8.0376	0.8658370000000001	-3.8276199999999996	-0.06323730000000001
FBtr0334518	0.0	-3.06923	11.0156	0.64777	-1.53334	-0.0765435
FBtr0334519	0.0	-3.06923	11.0156	0.64777	-1.53334	-0.0765435
FBtr0082715	0.0	-1.12461	1.11422	-2.48691	2.08238	-0.06236569999999999
FBtr0082709	110.207306	-4.012919999999999	-11.4796	5.46491	15.6183	-0.145806
FBtr0082711	0.0	-0.565477	26.7969	19.5749	-4.02956	-0.114131
FBtr0334614	0.0	-0.565477	26.7969	19.5749	-4.02956	-0.114131
FBtr0334613	0.0	1.29504	27.7037	6.890610000000001	-3.9284199999999996	-0.0801659
FBtr0082710	0.0	-4.51985	18.5956	-6.57959	-2.98394	-0.0948471
FBtr0344006	0.0	-1.28441	6.90044	0.5498689999999999	-0.6053310000000001	-0.046053199999999996
FBtr0304647	0.0	-0.7507739999999999	4.18344	-0.903758	1.48404	-0.0439344
FBtr0082712	19.506211999999998	-5.51706	1.04064	0.163266	1.23662	-0.0825525
FBtr0344728	0.0	-6.70861	0.587096	1.68797	-3.13239	-0.13977799999999999
FBtr0347173	0.0	-0.156674	4.74371	-1.33822	0.021662599999999997	-0.045318300000000006
FBtr0301436	0.0	-1.6358700000000002	-0.922531	-2.8835	2.53488	-0.0450285
FBtr0330143	0.0	-1.6358700000000002	-0.922531	-2.8835	2.53488	-0.0450285
FBtr0344730	0.0	-0.751614	4.0789	-4.01834	-4.28134	-0.08040119999999999
FBtr0344729	0.0	-3.5113800000000004	-0.46454300000000004	-2.35771	-3.7760800000000003	-0.06506519999999999
FBtr0344731	0.0	-6.87592	4.16695	2.61056	-8.80253	-0.125426
FBtr0082732	0.0	-2.92841	-0.9702860000000001	-4.59614	1.04759	-0.068451
FBtr0082783	0.0	-0.292838	4.47623	-1.02101	-0.18034	-0.0529774
FBtr0300768	0.0	-6.45836	8.567860000000001	-3.19136	-6.33818	-0.11598599999999999
FBtr0082734	0.0	-4.31281	9.57195	-3.4655099999999996	-1.6449099999999999	-0.08114500000000001
FBtr0082782	0.0	-2.58846	-1.45465	-5.2154300000000005	-5.04448	-0.099514
FBtr0082781	0.0	0.541195	8.63451	-2.9708900000000003	-1.22536	-0.047976300000000006
FBtr0335223	0.0	-1.9311599999999998	6.34028	-2.7765400000000002	-0.380874	-0.049245699999999996
FBtr0082780	0.0	-2.43477	-2.63489	-1.76397	-1.08302	-0.05266080000000001
FBtr0300486	0.0	-1.22232	-0.21215599999999998	-2.89431	1.79688	-0.0431068
FBtr0082735	0.0	-4.41889	-13.9739	-3.20012	4.81795	-0.133635
FBtr0335222	6.53639	-4.41889	-13.9739	-3.20012	4.81795	-0.133635
FBtr0082779	0.0	1.9236799999999998	-5.26049	7.181260000000001	3.6854699999999996	-0.0920829
FBtr0301657	0.0	0.897618	-11.7762	12.2183	30.3733	-0.12678599999999998
FBtr0082736	120.172081	0.897618	-11.7762	12.2183	30.3733	-0.12678599999999998
FBtr0082778	19.059471	-2.4748900000000003	-6.40337	6.43518	0.621977	-0.111997
FBtr0082737	0.0	-4.00454	-4.2792900000000005	-3.13635	-0.05567869999999999	1.3458
FBtr0100257	0.0	0.687737	6.10141	3.6288699999999996	0.731288	-0.0396334
FBtr0082776	0.0	-2.92463	-1.34404	-1.8511799999999998	-4.7354	-0.0744553
FBtr0082738	0.0	-1.56039	7.76957	-1.94687	-6.5765	-0.104055
FBtr0082775	0.0	-6.49903	11.6119	3.1637299999999997	-3.73369	-0.11696500000000001
FBtr0290037	0.0	-10.3443	-2.3225599999999997	-0.550608	-6.58604	-0.128117
FBtr0082740	0.0	-0.8565139999999999	3.36182	-1.21122	-2.71123	-0.09518489999999999
FBtr0082741	0.0	-0.422835	4.85114	0.09230830000000001	-1.9837099999999999	-0.09996569999999999
FBtr0082742	0.0	1.12526	9.555019999999999	5.46486	-0.334863	-0.0740303
FBtr0306120	0.0	-2.92593	8.2024	2.55189	-0.951298	-0.0879663
FBtr0082743	11.935093	-4.93697	-4.5253	1.93219	-0.944515	-0.139968
FBtr0082744	13.781989000000001	0.8730700000000001	-3.70306	4.58212	13.3763	-0.08285930000000001
FBtr0335461	0.0	-4.66855	0.959724	0.8599690000000001	-2.86744	-0.0843482
FBtr0344451	0.0	5.78486	0.905602	-0.70811	5.51055	-0.0389699
FBtr0082773	0.0	0.0246748	3.8515699999999997	0.21966100000000002	-0.793148	-0.0697054
FBtr0082774	0.0	0.0246748	3.8515699999999997	0.21966100000000002	-0.793148	-0.0697054
FBtr0082745	0.0	-3.8479900000000002	-0.10666800000000001	-4.9208	-1.21848	-0.076533
FBtr0082746	0.0	-1.9868700000000001	2.34098	-3.51139	0.764352	-0.0596982
FBtr0303265	0.0	-2.1290400000000003	-2.75237	4.13286	0.284537	-0.07414910000000001
FBtr0082772	56.539069999999995	-2.42026	-2.88623	4.13286	-1.2776100000000001	-0.08207660000000001
FBtr0082747	9.070459	4.28104	-9.99837	6.016290000000001	-1.112	-0.13641
FBtr0082748	12.367023	-1.13876	-4.21344	6.99522	11.6435	-0.09130830000000001
FBtr0346113	10.909788	-1.13876	-4.21344	6.99522	11.6435	-0.09130830000000001
FBtr0082749	0.0	-4.79599	-6.46767	-7.0683	-4.13163	-0.0915416
FBtr0082771	0.0	-4.0955	-2.92002	-7.450410000000001	-3.4554	-0.12018800000000002
FBtr0112505	0.0	-3.98682	3.69898	-5.33628	1.11899	-0.0793117
FBtr0082765	0.0	-2.81376	0.09213760000000001	-4.844930000000001	1.48535	-0.0812214
FBtr0082766	0.0	-2.81376	0.09213760000000001	-4.844930000000001	1.48535	-0.0812214
FBtr0082767	0.0	-2.81376	0.09213760000000001	-4.844930000000001	1.48535	-0.0812214
FBtr0082768	0.0	-2.81376	0.09213760000000001	-4.844930000000001	1.48535	-0.0812214
FBtr0082769	0.0	-2.81376	0.09213760000000001	-4.844930000000001	1.48535	-0.0812214
FBtr0082770	0.0	-2.81376	0.09213760000000001	-4.844930000000001	1.48535	-0.0812214
FBtr0335460	0.0	-2.81376	0.09213760000000001	-4.844930000000001	1.48535	-0.0812214
FBtr0335457	0.0	0.20706999999999998	0.349603	-3.23665	2.62034	-0.06242519999999999
FBtr0082750	0.0	0.394619	-6.27442	-4.262169999999999	6.77031	-0.098847
FBtr0335459	16.38826	-2.7471200000000002	-7.14571	-7.7770399999999995	18.7388	-0.112595
FBtr0082764	18.446503	-2.04298	-7.08387	-7.74337	18.9345	-0.11228199999999999
FBtr0082751	540.083435	21.1219	-13.9959	-8.658	26.1206	-0.122224
FBtr0082755	0.0	21.1219	-13.9959	-8.658	26.1206	-0.122224
FBtr0082752	0.0	31.3683	-14.9361	-7.19853	22.676	-0.12108499999999998
FBtr0082753	0.0	23.3951	-11.0173	9.57966	10.8063	-0.130207
FBtr0082754	0.970726	23.1168	-10.8415	17.6443	10.2302	-0.132141
FBtr0082763	11.923819	3.72625	-4.94258	0.10261400000000001	0.14922	-0.103559
FBtr0303262	0.0	-1.3051	-6.95069	6.756010000000001	6.904489999999999	-0.06477390000000001
FBtr0303263	0.0	-1.3051	-6.95069	6.756010000000001	6.904489999999999	-0.06477390000000001
FBtr0082762	0.0	-1.3051	-6.95069	6.756010000000001	6.904489999999999	-0.06477390000000001
FBtr0082761	0.0	1.54765	9.86731	3.3402300000000005	-0.167908	-0.0628232
FBtr0335458	0.0	2.72844	0.763937	6.99291	1.7740200000000002	-0.0465814
FBtr0082756	0.0	2.72844	0.763937	6.99291	1.7740200000000002	-0.0465814
FBtr0082760	379.363586	-0.238533	1.9890599999999998	7.6322600000000005	1.21653	-0.0633078
FBtr0100020	7.457524	-0.517155	-9.07836	-6.09553	15.4994	-0.0947118
FBtr0082759	0.0	-5.04004	-3.68917	-1.6866599999999998	9.717130000000001	-0.150616
FBtr0302576	0.0	-6.57562	7.61008	-0.694037	-5.87956	-0.127923
FBtr0082757	0.0	-0.389314	7.915830000000001	6.60721	-0.5313899999999999	-0.056891899999999995
FBtr0336956	0.0	-1.66682	6.94637	-1.6529200000000002	-0.166631	-0.0631855
FBtr0346243	0.0	1.8629900000000001	1.45449	-1.9560799999999998	-2.9368	-0.04440209999999999
FBtr0082785	0.0	1.4805700000000002	1.34245	-0.54967	-2.55132	-0.0500353
FBtr0346242	0.0	1.4805700000000002	1.34245	-0.54967	-2.55132	-0.0500353
FBtr0082786	0.0	-2.6169	1.91505	7.451910000000001	-2.8740099999999997	-0.09040160000000001
FBtr0082793	36.814384000000004	0.188151	-2.21196	-3.25345	-0.726995	-0.05973680000000001
FBtr0114374	0.0	0.188151	-2.21196	-3.25345	-0.726995	-0.05973680000000001
FBtr0114375	17.129063000000002	0.188151	-2.21196	-3.25345	-0.726995	-0.05973680000000001
FBtr0114376	0.0	0.188151	-2.21196	-3.25345	-0.726995	-0.05973680000000001
FBtr0303300	0.0	-0.802337	5.0612699999999995	0.176928	-0.8998149999999999	-0.0493904
FBtr0346410	0.0	0.516687	5.10145	0.146735	-2.29805	-0.055817599999999995
FBtr0303259	0.0	3.02752	3.19614	2.84626	-0.11061800000000001	-0.127344
FBtr0309090	0.0	3.02752	3.19614	2.84626	-0.11061800000000001	-0.127344
FBtr0309273	0.0	-2.10863	-1.8505099999999999	-1.13161	1.2954299999999999	-0.0684221
FBtr0346963	0.0	-4.35845	-2.85482	-0.850276	-3.9916699999999996	-0.111273
FBtr0309274	0.0	-2.82092	-3.8605099999999997	8.827	1.7710700000000001	-0.111946
FBtr0304493	0.0	1.80435	0.261642	-5.1170800000000005	-1.659	-0.0843406
FBtr0304494	0.0	1.8477700000000001	0.640332	-5.12465	-0.872869	-0.0841884
FBtr0346988	0.0	6.87613	3.29324	0.404075	2.27507	-0.0769439
FBtr0346245	0.0	1.9305900000000003	7.644360000000001	-2.38212	-3.84593	-0.0823069
FBtr0082791	0.0	-2.7463	12.3188	4.11992	-0.25503600000000004	-0.0784217
FBtr0345167	0.0	-0.12092	-3.68376	-3.16036	0.227588	1.66695
FBtr0082790	0.0	-1.2731299999999999	5.78536	-2.9694700000000003	0.414822	-0.06885210000000001
FBtr0332550	0.0	-0.536249	2.83973	0.903907	-0.9075850000000001	-0.0838382
FBtr0082788	0.0	-1.40151	4.6491	-4.5461599999999995	-4.72072	-0.07066030000000001
FBtr0082789	0.0	-0.985484	-1.05859	-2.96874	1.60416	-0.047320999999999995
FBtr0082862	0.0	-3.01559	-0.12128	-1.92799	-4.5004	-0.0767225
FBtr0344643	0.0	-0.47019399999999995	3.23959	-2.33495	-2.31473	-0.059655200000000005
FBtr0082861	0.0	-3.2671	-1.20715	-0.606827	-2.71742	-0.0553494
FBtr0334496	0.0	1.2626899999999999	0.671219	-0.978045	1.75023	-0.0325439
FBtr0082860	0.0	1.44832	3.7215300000000004	0.5347069999999999	1.1047200000000001	-0.042506999999999996
FBtr0082794	0.0	-1.5673700000000002	1.9945	0.31271	-3.1893	0.41511800000000004
FBtr0346414	0.0	-1.72533	10.4127	-3.59279	-2.5279599999999998	-0.07995010000000001
FBtr0346238	0.0	-3.09402	-3.4150400000000003	-2.28652	-2.2886	-0.0730838
FBtr0082795	0.0	0.18365599999999999	1.65257	2.17423	0.118807	-0.0923437
FBtr0309093	0.0	0.18365599999999999	1.65257	2.17423	0.118807	-0.0923437
FBtr0309094	10.248771000000001	-1.74973	0.0102556	5.78996	-2.87283	0.11231700000000001
FBtr0082856	146.97593700000002	0.14040999999999998	-2.1375599999999997	-1.3134299999999999	-1.06933	0.619263
FBtr0082855	10.32472	1.51424	-9.1298	-6.556089999999999	-1.3619	1.33307
FBtr0082857	0.0	2.02756	-9.11138	-5.7098	-0.7391340000000001	0.98808
FBtr0082854	240.579224	0.46813299999999997	-2.5705299999999998	-1.24317	2.71185	-0.021311
FBtr0082797	48.213699	17.5925	-7.82751	-4.2944	20.956999999999997	-0.079419
FBtr0082799	0.0	17.5925	-7.82751	-4.2944	20.956999999999997	-0.079419
FBtr0346347	29.275803000000003	17.5925	-7.82751	-4.2944	20.956999999999997	-0.079419
FBtr0346346	1.291873	3.44694	-5.07717	10.7496	2.33922	-0.0879796
FBtr0082853	0.0	-1.1748	-0.5091140000000001	1.8444200000000002	-0.657458	1.32562
FBtr0310621	0.0	-2.9594400000000003	-11.0334	-0.913913	-3.71751	0.0224245
FBtr0334495	67.026009	-2.9594400000000003	-11.0334	-0.913913	-3.71751	0.0224245
FBtr0082851	81.07178499999999	0.256098	-10.0599	-0.14085599999999998	-4.53139	1.08314
FBtr0300590	102.16838100000001	5.11148	-9.31758	-2.26419	-1.7461799999999998	1.33145
FBtr0082801	190.198715	0.238321	-8.4027	-5.84198	18.0227	-0.10479000000000001
FBtr0082802	0.0	0.238321	-8.4027	-5.84198	18.0227	-0.10479000000000001
FBtr0082803	0.0	0.238321	-8.4027	-5.84198	18.0227	-0.10479000000000001
FBtr0300586	0.0	0.238321	-8.4027	-5.84198	18.0227	-0.10479000000000001
FBtr0300588	0.0	0.238321	-8.4027	-5.84198	18.0227	-0.10479000000000001
FBtr0308195	0.0	0.238321	-8.4027	-5.84198	18.0227	-0.10479000000000001
FBtr0308196	0.0	0.238321	-8.4027	-5.84198	18.0227	-0.10479000000000001
FBtr0308197	0.0	0.238321	-8.4027	-5.84198	18.0227	-0.10479000000000001
FBtr0082804	0.0	1.46461	-7.5408	-4.58852	24.7524	-0.10973699999999999
FBtr0082806	1.024424	1.46461	-7.5408	-4.58852	24.7524	-0.10973699999999999
FBtr0334492	0.0	1.14868	-0.160928	0.8703860000000001	5.39737	-0.0335667
FBtr0334493	0.0	1.14868	-0.160928	0.8703860000000001	5.39737	-0.0335667
FBtr0334494	0.0	1.14868	-0.160928	0.8703860000000001	5.39737	-0.0335667
FBtr0301654	0.0	1.75109	-1.31215	-0.233252	5.21571	-0.0322858
FBtr0082849	3.162923	-5.4398800000000005	-8.17266	12.4653	-1.72301	-0.10750799999999999
FBtr0082812	0.0	1.8506900000000002	-14.3207	18.8376	18.0393	-0.14089300000000002
FBtr0082808	0.0	2.97547	-13.6122	21.8232	17.5517	-0.144809
FBtr0082809	0.0	2.97547	-13.6122	21.8232	17.5517	-0.144809
FBtr0082810	0.0	2.97547	-13.6122	21.8232	17.5517	-0.144809
FBtr0082811	0.0	2.97547	-13.6122	21.8232	17.5517	-0.144809
FBtr0082813	0.0	2.97547	-13.6122	21.8232	17.5517	-0.144809
FBtr0082814	0.0	2.97547	-13.6122	21.8232	17.5517	-0.144809
FBtr0082815	0.0	2.97547	-13.6122	21.8232	17.5517	-0.144809
FBtr0301488	24.2502	2.97547	-13.6122	21.8232	17.5517	-0.144809
FBtr0334530	5.1670169999999995	-1.52098	-5.24366	11.8297	-0.222723	-0.11681300000000001
FBtr0334531	5.407042	-1.8080200000000002	-5.7887699999999995	13.3737	0.368126	-0.121155
FBtr0082848	0.0	-1.8080200000000002	-5.7887699999999995	13.3737	0.368126	-0.121155
FBtr0082817	97.275009	31.3264	-11.4252	-8.028839999999999	23.5602	-0.132223
FBtr0344783	0.0	31.3264	-11.4252	-8.028839999999999	23.5602	-0.132223
FBtr0114604	1.6807900000000002	31.3264	-11.4252	-8.028839999999999	23.5602	-0.132223
FBtr0082819	0.0	0.9342299999999999	-8.23865	-1.1941	2.10717	-0.105369
FBtr0112939	0.0	-0.058219900000000005	-10.0137	7.28148	1.39887	-0.13561099999999998
