FBtr0301293	1000	350	-1873.51	-1.87351	-5.35289
FBtr0300374	1000	350	-1873.51	-1.87351	-5.35289
FBtr0300373	1000	350	-1873.51	-1.87351	-5.35289
FBtr0077373	1000	350	-1873.51	-1.87351	-5.35289
FBtr0077372	1000	350	-1873.51	-1.87351	-5.35289
FBtr0077371	1000	350	-1873.51	-1.87351	-5.35289
FBtr0077374	1000	328	0	0	0
FBtr0070050	1000	350	0	0	0
FBtr0070051	1000	350	0	0	0
FBtr0070052	1000	0	0	0	0
FBtr0070053	1000	350	0	0	0
FBtr0070054	1000	350	0	0	0
FBtr0070055	1000	350	-30.3427	-0.0303427	-0.0866934
FBtr0070057	1000	350	-555.479	-0.555479	-1.58708
FBtr0070056	1000	350	-555.479	-0.555479	-1.58708
FBtr0345920	1000	350	-726.38	-0.72638	-2.07537
FBtr0070060	1000	350	-1766.62	-1.76662	-5.04748
FBtr0070058	1000	350	-1766.62	-1.76662	-5.04748
FBtr0070061	1000	350	-1766.62	-1.76662	-5.04748
FBtr0070062	1000	350	-1766.62	-1.76662	-5.04748
FBtr0070059	1000	350	-1877.88	-1.87788	-5.36536
FBtr0346385	1000	350	-80.2129	-0.0802129	-0.22918
FBtr0342860	1000	350	-80.2129	-0.0802129	-0.22918
FBtr0077212	1000	350	-560.055	-0.560055	-1.60016
FBtr0344464	1000	350	-806.094	-0.806094	-2.30313
FBtr0346051	1000	350	1487.54	1.48754	4.25011
FBtr0346052	1000	350	-193.641	-0.193641	-0.55326
FBtr0346053	1000	350	659.033	0.659033	1.88295
FBtr0077213	1000	350	628.214	0.628214	1.7949
FBtr0346049	1000	350	2112.82	2.11282	6.03664
FBtr0346050	1000	350	497.307	0.497307	1.42088
FBtr0299900	1000	350	541.832	0.541832	1.54809
FBtr0299899	1000	350	541.832	0.541832	1.54809
FBtr0077218	1000	350	2827.43	2.82743	8.07838
FBtr0343091	1000	350	-376.515	-0.376515	-1.07576
FBtr0299901	1000	350	-376.515	-0.376515	-1.07576
FBtr0299898	1000	350	-376.515	-0.376515	-1.07576
FBtr0344103	1000	350	1013.57	1.01357	2.89592
FBtr0077219	1000	350	1326.43	1.32643	3.7898
FBtr0346383	1000	350	1118.24	1.11824	3.19498
FBtr0346039	1000	350	1482.55	1.48255	4.23586
FBtr0077220	1000	350	375.943	0.375943	1.07412
FBtr0346380	1000	350	-1770.37	-1.77037	-5.0582
FBtr0077211	1000	350	-1770.37	-1.77037	-5.0582
FBtr0077222	1000	350	-2309.79	-2.30979	-6.59939
